,chr,start,end
23843,chr10,84710400,84723200
23844,chr10,84723200,84736000
23845,chr10,84736000,84748800
23846,chr10,84787200,84800000
23847,chr10,84800000,84812800
23848,chr10,84812800,84825600
23849,chr10,84825600,84838400
23850,chr10,84838400,84851200
23851,chr10,84864000,84876800
23852,chr10,84876800,84889600
23853,chr10,84889600,84902400
23854,chr10,84902400,84915200
23855,chr10,84915200,84928000
23856,chr10,84928000,84940800
23857,chr10,84940800,84953600
23858,chr10,84953600,84966400
23859,chr10,84966400,84979200
23860,chr10,84979200,84992000
23861,chr10,84992000,85004800
23862,chr10,85004800,85017600
23863,chr10,85030400,85043200
23864,chr10,85043200,85056000
23865,chr10,85056000,85068800
23866,chr10,85068800,85081600
23867,chr10,85081600,85094400
23868,chr10,85094400,85107200
23869,chr10,85107200,85120000
23870,chr10,85132800,85145600
23871,chr10,85145600,85158400
23872,chr10,85158400,85171200
23873,chr10,85171200,85184000
23874,chr10,85184000,85196800
23875,chr10,85196800,85209600
23876,chr10,85209600,85222400
23877,chr10,85222400,85235200
23878,chr10,85235200,85248000
23879,chr10,85248000,85260800
23880,chr10,85260800,85273600
23881,chr10,85273600,85286400
23882,chr10,85286400,85299200
23883,chr10,85299200,85312000
23884,chr10,85312000,85324800
23885,chr10,85324800,85337600
23886,chr10,85337600,85350400
23887,chr10,85363200,85376000
23888,chr10,85376000,85388800
23889,chr10,85388800,85401600
23890,chr10,85401600,85414400
23891,chr10,85414400,85427200
23892,chr10,85427200,85440000
23893,chr10,85440000,85452800
23894,chr10,85452800,85465600
23895,chr10,85465600,85478400
23896,chr10,85478400,85491200
23897,chr10,85491200,85504000
23898,chr10,85529600,85542400
23899,chr10,85542400,85555200
23900,chr10,85555200,85568000
23901,chr10,85568000,85580800
23902,chr10,85580800,85593600
23903,chr10,85593600,85606400
23904,chr10,85606400,85619200
23905,chr10,85619200,85632000
23906,chr10,85632000,85644800
23907,chr10,85644800,85657600
23908,chr10,85657600,85670400
23909,chr10,85670400,85683200
23910,chr10,85683200,85696000
23911,chr10,85708800,85721600
23912,chr10,85721600,85734400
23913,chr10,85734400,85747200
23914,chr10,85747200,85760000
23915,chr10,85785600,85798400
23916,chr10,85798400,85811200
23917,chr10,85811200,85824000
23918,chr10,85824000,85836800
23919,chr10,85836800,85849600
23920,chr10,85849600,85862400
23921,chr10,85888000,85900800
23922,chr10,85900800,85913600
23923,chr10,85913600,85926400
23924,chr10,85926400,85939200
23925,chr10,85939200,85952000
23926,chr10,85952000,85964800
23927,chr10,85964800,85977600
23928,chr10,85977600,85990400
23929,chr10,86003200,86016000
23930,chr10,86016000,86028800
23931,chr10,86028800,86041600
23932,chr10,86041600,86054400
23933,chr10,86054400,86067200
23934,chr10,86067200,86080000
23935,chr10,86080000,86092800
23936,chr10,86092800,86105600
23937,chr10,86105600,86118400
23938,chr10,86118400,86131200
23939,chr10,86131200,86144000
23940,chr10,86144000,86156800
23941,chr10,86156800,86169600
23942,chr10,86169600,86182400
23943,chr10,86182400,86195200
23944,chr10,86195200,86208000
23945,chr10,86208000,86220800
23946,chr10,86220800,86233600
23947,chr10,86233600,86246400
23948,chr10,86246400,86259200
23949,chr10,86259200,86272000
23950,chr10,86272000,86284800
23951,chr10,86284800,86297600
23952,chr10,86297600,86310400
23953,chr10,86310400,86323200
23954,chr10,86323200,86336000
23955,chr10,86336000,86348800
23956,chr10,86348800,86361600
23957,chr10,86361600,86374400
23958,chr10,86374400,86387200
23959,chr10,86387200,86400000
23960,chr10,86400000,86412800
23961,chr10,86412800,86425600
23962,chr10,86425600,86438400
23963,chr10,86438400,86451200
23964,chr10,86451200,86464000
23965,chr10,86464000,86476800
23966,chr10,86476800,86489600
23967,chr10,86489600,86502400
23968,chr10,86502400,86515200
23969,chr10,86515200,86528000
23970,chr10,86528000,86540800
23971,chr10,86540800,86553600
23972,chr10,86553600,86566400
23973,chr10,86566400,86579200
23974,chr10,86579200,86592000
23975,chr10,86592000,86604800
23976,chr10,86604800,86617600
23977,chr10,86617600,86630400
23978,chr10,86630400,86643200
23979,chr10,86643200,86656000
23980,chr10,86656000,86668800
23981,chr10,86668800,86681600
23982,chr10,86681600,86694400
23983,chr10,86694400,86707200
23984,chr10,86707200,86720000
23985,chr10,86720000,86732800
23986,chr10,86732800,86745600
23987,chr10,86745600,86758400
23988,chr10,86758400,86771200
23989,chr10,86771200,86784000
23990,chr10,86784000,86796800
23991,chr10,86796800,86809600
23992,chr10,86809600,86822400
23993,chr10,86822400,86835200
23994,chr10,86835200,86848000
23995,chr10,86848000,86860800
23996,chr10,86860800,86873600
23997,chr10,86873600,86886400
23998,chr10,86886400,86899200
23999,chr10,86899200,86912000
24000,chr10,86912000,86924800
24001,chr10,86924800,86937600
24002,chr10,86937600,86950400
24003,chr10,86950400,86963200
24004,chr10,86963200,86976000
24005,chr10,86976000,86988800
24006,chr10,87014400,87027200
24007,chr10,87027200,87040000
24008,chr10,87040000,87052800
24009,chr10,87052800,87065600
24010,chr10,87065600,87078400
24011,chr10,87078400,87091200
24012,chr10,87091200,87104000
24013,chr10,87104000,87116800
24014,chr10,87116800,87129600
24015,chr10,87129600,87142400
24016,chr10,87142400,87155200
24017,chr10,87168000,87180800
24018,chr10,87180800,87193600
24019,chr10,87193600,87206400
24020,chr10,87385600,87398400
24021,chr10,87398400,87411200
24022,chr10,87500800,87513600
24023,chr10,87513600,87526400
24024,chr10,87526400,87539200
24025,chr10,87539200,87552000
24026,chr10,87552000,87564800
24027,chr10,87564800,87577600
24028,chr10,87577600,87590400
24029,chr10,87590400,87603200
24030,chr10,87603200,87616000
24031,chr10,87616000,87628800
24032,chr10,87628800,87641600
24033,chr10,87641600,87654400
24034,chr10,87654400,87667200
24035,chr10,87667200,87680000
24036,chr10,87680000,87692800
24037,chr10,87692800,87705600
24038,chr10,87705600,87718400
24039,chr10,87718400,87731200
24040,chr10,87731200,87744000
24041,chr10,87744000,87756800
24042,chr10,87756800,87769600
24043,chr10,87769600,87782400
24044,chr10,87782400,87795200
24045,chr10,87795200,87808000
24046,chr10,87808000,87820800
24047,chr10,87820800,87833600
24048,chr10,87833600,87846400
24049,chr10,87846400,87859200
24050,chr10,87859200,87872000
24051,chr10,87872000,87884800
24052,chr10,87884800,87897600
24053,chr10,87897600,87910400
24054,chr10,87910400,87923200
24055,chr10,87923200,87936000
24056,chr10,87936000,87948800
24057,chr10,87948800,87961600
24058,chr10,87974400,87987200
24059,chr10,87987200,88000000
24060,chr10,88000000,88012800
24061,chr10,88012800,88025600
24062,chr10,88025600,88038400
24063,chr10,88038400,88051200
24064,chr10,88051200,88064000
24065,chr10,88064000,88076800
24066,chr10,88076800,88089600
24067,chr10,88089600,88102400
24068,chr10,88102400,88115200
24069,chr10,88128000,88140800
24070,chr10,88140800,88153600
24071,chr10,88153600,88166400
24072,chr10,88166400,88179200
24073,chr10,88179200,88192000
24074,chr10,88192000,88204800
24075,chr10,88204800,88217600
24076,chr10,88217600,88230400
24077,chr10,88230400,88243200
24078,chr10,88243200,88256000
24079,chr10,88256000,88268800
24080,chr10,88268800,88281600
24081,chr10,88281600,88294400
24082,chr10,88294400,88307200
24083,chr10,88307200,88320000
24084,chr10,88320000,88332800
24085,chr10,88332800,88345600
24086,chr10,88345600,88358400
24087,chr10,88358400,88371200
24088,chr10,88371200,88384000
24089,chr10,88384000,88396800
24090,chr10,88396800,88409600
24091,chr10,88409600,88422400
24092,chr10,88422400,88435200
24093,chr10,88435200,88448000
24094,chr10,88448000,88460800
24095,chr10,88460800,88473600
24096,chr10,88473600,88486400
24097,chr10,88486400,88499200
24098,chr10,88499200,88512000
24099,chr10,88512000,88524800
24100,chr10,88524800,88537600
24101,chr10,88537600,88550400
24102,chr10,88550400,88563200
24103,chr10,88563200,88576000
24104,chr10,88576000,88588800
24105,chr10,88588800,88601600
24106,chr10,88601600,88614400
24107,chr10,88614400,88627200
24108,chr10,88627200,88640000
24109,chr10,88640000,88652800
24110,chr10,88652800,88665600
24111,chr10,88665600,88678400
24112,chr10,88678400,88691200
24113,chr10,88691200,88704000
24114,chr10,88704000,88716800
24115,chr10,88716800,88729600
24116,chr10,88729600,88742400
24117,chr10,88742400,88755200
24118,chr10,88755200,88768000
24119,chr10,88768000,88780800
24120,chr10,88780800,88793600
24121,chr10,88793600,88806400
24122,chr10,88806400,88819200
24123,chr10,88819200,88832000
24124,chr10,88832000,88844800
24125,chr10,88844800,88857600
24126,chr10,88857600,88870400
24127,chr10,88870400,88883200
24128,chr10,88883200,88896000
24129,chr10,88896000,88908800
24130,chr10,88908800,88921600
24131,chr10,88921600,88934400
24132,chr10,88934400,88947200
24133,chr10,88947200,88960000
24134,chr10,88960000,88972800
24135,chr10,88972800,88985600
24136,chr10,88985600,88998400
24137,chr10,88998400,89011200
24138,chr10,89011200,89024000
24139,chr10,89024000,89036800
24140,chr10,89036800,89049600
24141,chr10,89049600,89062400
24142,chr10,89062400,89075200
24143,chr10,89075200,89088000
24144,chr10,89088000,89100800
24145,chr10,89100800,89113600
24146,chr10,89113600,89126400
24147,chr10,89126400,89139200
24148,chr10,89139200,89152000
24149,chr10,89152000,89164800
24150,chr10,89164800,89177600
24151,chr10,89177600,89190400
24152,chr10,89190400,89203200
24153,chr10,89203200,89216000
24154,chr10,89216000,89228800
24155,chr10,89228800,89241600
24156,chr10,89241600,89254400
24157,chr10,89254400,89267200
24158,chr10,89267200,89280000
24159,chr10,89280000,89292800
24160,chr10,89292800,89305600
24161,chr10,89305600,89318400
24162,chr10,89318400,89331200
24163,chr10,89331200,89344000
24164,chr10,89344000,89356800
24165,chr10,89356800,89369600
24166,chr10,89369600,89382400
24167,chr10,89382400,89395200
24168,chr10,89395200,89408000
24169,chr10,89408000,89420800
24170,chr10,89420800,89433600
24171,chr10,89433600,89446400
24172,chr10,89446400,89459200
24173,chr10,89459200,89472000
24174,chr10,89472000,89484800
24175,chr10,89484800,89497600
24176,chr10,89497600,89510400
24177,chr10,89510400,89523200
24178,chr10,89523200,89536000
24179,chr10,89536000,89548800
24180,chr10,89548800,89561600
24181,chr10,89561600,89574400
24182,chr10,89574400,89587200
24183,chr10,89587200,89600000
24184,chr10,89600000,89612800
24185,chr10,89612800,89625600
24186,chr10,89625600,89638400
24187,chr10,89638400,89651200
24188,chr10,89651200,89664000
24189,chr10,89664000,89676800
24190,chr10,89676800,89689600
24191,chr10,89689600,89702400
24192,chr10,89702400,89715200
24193,chr10,89715200,89728000
24194,chr10,89728000,89740800
24195,chr10,89740800,89753600
24196,chr10,89753600,89766400
24197,chr10,89766400,89779200
24198,chr10,89779200,89792000
24199,chr10,89792000,89804800
24200,chr10,89804800,89817600
24201,chr10,89843200,89856000
24202,chr10,89868800,89881600
24203,chr10,89881600,89894400
24204,chr10,89894400,89907200
24205,chr10,89907200,89920000
24206,chr10,89920000,89932800
24207,chr10,89932800,89945600
24208,chr10,89945600,89958400
24209,chr10,89958400,89971200
24210,chr10,89971200,89984000
24211,chr10,89984000,89996800
24212,chr10,89996800,90009600
24213,chr10,90022400,90035200
24214,chr10,90035200,90048000
24215,chr10,90048000,90060800
24216,chr10,90060800,90073600
24217,chr10,90073600,90086400
24218,chr10,90086400,90099200
24219,chr10,90099200,90112000
24220,chr10,90112000,90124800
24221,chr10,90124800,90137600
24222,chr10,90137600,90150400
24223,chr10,90163200,90176000
24224,chr10,90176000,90188800
24225,chr10,90188800,90201600
24226,chr10,90201600,90214400
24227,chr10,90214400,90227200
24228,chr10,90227200,90240000
24229,chr10,90265600,90278400
24230,chr10,90278400,90291200
24231,chr10,90291200,90304000
24232,chr10,90304000,90316800
24233,chr10,90316800,90329600
24234,chr10,90329600,90342400
24235,chr10,90342400,90355200
24236,chr10,90355200,90368000
24237,chr10,90368000,90380800
24238,chr10,90380800,90393600
24239,chr10,90393600,90406400
24240,chr10,90406400,90419200
24241,chr10,90419200,90432000
24242,chr10,90432000,90444800
24243,chr10,90444800,90457600
24244,chr10,90457600,90470400
24245,chr10,90470400,90483200
24246,chr10,90483200,90496000
24247,chr10,90496000,90508800
24248,chr10,90508800,90521600
24249,chr10,90521600,90534400
24250,chr10,90534400,90547200
24251,chr10,90547200,90560000
24252,chr10,90560000,90572800
24253,chr10,90572800,90585600
24254,chr10,90585600,90598400
24255,chr10,90598400,90611200
24256,chr10,90611200,90624000
24257,chr10,90624000,90636800
24258,chr10,90636800,90649600
24259,chr10,90649600,90662400
24260,chr10,90662400,90675200
24261,chr10,90688000,90700800
24262,chr10,90700800,90713600
24263,chr10,90713600,90726400
24264,chr10,90726400,90739200
24265,chr10,90739200,90752000
24266,chr10,90752000,90764800
24267,chr10,90764800,90777600
24268,chr10,90777600,90790400
24269,chr10,90790400,90803200
24270,chr10,90803200,90816000
24271,chr10,90816000,90828800
24272,chr10,90828800,90841600
24273,chr10,90841600,90854400
24274,chr10,90854400,90867200
24275,chr10,90867200,90880000
24276,chr10,90880000,90892800
24277,chr10,90892800,90905600
24278,chr10,90905600,90918400
24279,chr10,90918400,90931200
24280,chr10,90931200,90944000
24281,chr10,90944000,90956800
24282,chr10,90956800,90969600
24283,chr10,90969600,90982400
24284,chr10,90982400,90995200
24285,chr10,90995200,91008000
24286,chr10,91008000,91020800
24287,chr10,91020800,91033600
24288,chr10,91033600,91046400
24289,chr10,91046400,91059200
24290,chr10,91059200,91072000
24291,chr10,91072000,91084800
24292,chr10,91084800,91097600
24293,chr10,91097600,91110400
24294,chr10,91110400,91123200
24295,chr10,91123200,91136000
24296,chr10,91136000,91148800
24297,chr10,91148800,91161600
24298,chr10,91161600,91174400
24299,chr10,91174400,91187200
24300,chr10,91187200,91200000
24301,chr10,91200000,91212800
24302,chr10,91212800,91225600
24303,chr10,91225600,91238400
24304,chr10,91238400,91251200
24305,chr10,91251200,91264000
24306,chr10,91264000,91276800
24307,chr10,91276800,91289600
24308,chr10,91289600,91302400
24309,chr10,91302400,91315200
24310,chr10,91328000,91340800
24311,chr10,91340800,91353600
24312,chr10,91353600,91366400
24313,chr10,91366400,91379200
24314,chr10,91379200,91392000
24315,chr10,91456000,91468800
24316,chr10,91468800,91481600
24317,chr10,91481600,91494400
24318,chr10,91545600,91558400
24319,chr10,91558400,91571200
24320,chr10,91571200,91584000
24321,chr10,91584000,91596800
24322,chr10,91596800,91609600
24323,chr10,91609600,91622400
24324,chr10,91622400,91635200
24325,chr10,91635200,91648000
24326,chr10,91648000,91660800
24327,chr10,91660800,91673600
24328,chr10,91673600,91686400
24329,chr10,91686400,91699200
24330,chr10,91699200,91712000
24331,chr10,91712000,91724800
24332,chr10,91724800,91737600
24333,chr10,91737600,91750400
24334,chr10,91763200,91776000
24335,chr10,91776000,91788800
24336,chr10,91788800,91801600
24337,chr10,91801600,91814400
24338,chr10,91814400,91827200
24339,chr10,91827200,91840000
24340,chr10,91852800,91865600
24341,chr10,91865600,91878400
24342,chr10,91878400,91891200
24343,chr10,91891200,91904000
24344,chr10,91916800,91929600
24345,chr10,91929600,91942400
24346,chr10,91942400,91955200
24347,chr10,91955200,91968000
24348,chr10,91968000,91980800
24349,chr10,91980800,91993600
24350,chr10,91993600,92006400
24351,chr10,92006400,92019200
24352,chr10,92019200,92032000
24353,chr10,92032000,92044800
24354,chr10,92044800,92057600
24355,chr10,92057600,92070400
24356,chr10,92070400,92083200
24357,chr10,92083200,92096000
24358,chr10,92096000,92108800
24359,chr10,92108800,92121600
24360,chr10,92121600,92134400
24361,chr10,92134400,92147200
24362,chr10,92147200,92160000
24363,chr10,92160000,92172800
24364,chr10,92172800,92185600
24365,chr10,92185600,92198400
24366,chr10,92198400,92211200
24367,chr10,92211200,92224000
24368,chr10,92224000,92236800
24369,chr10,92236800,92249600
24370,chr10,92249600,92262400
24371,chr10,92262400,92275200
24372,chr10,92275200,92288000
24373,chr10,92288000,92300800
24374,chr10,92300800,92313600
24375,chr10,92313600,92326400
24376,chr10,92326400,92339200
24377,chr10,92339200,92352000
24378,chr10,92352000,92364800
24379,chr10,92364800,92377600
24380,chr10,92377600,92390400
24381,chr10,92390400,92403200
24382,chr10,92403200,92416000
24383,chr10,92416000,92428800
24384,chr10,92428800,92441600
24385,chr10,92441600,92454400
24386,chr10,92454400,92467200
24387,chr10,92467200,92480000
24388,chr10,92480000,92492800
24389,chr10,92492800,92505600
24390,chr10,92505600,92518400
24391,chr10,92518400,92531200
24392,chr10,92531200,92544000
24393,chr10,92544000,92556800
24394,chr10,92556800,92569600
24395,chr10,92569600,92582400
24396,chr10,92582400,92595200
24397,chr10,92595200,92608000
24398,chr10,92608000,92620800
24399,chr10,92620800,92633600
24400,chr10,92633600,92646400
24401,chr10,92646400,92659200
24402,chr10,92659200,92672000
24403,chr10,92672000,92684800
24404,chr10,92684800,92697600
24405,chr10,92697600,92710400
24406,chr10,92710400,92723200
24407,chr10,92723200,92736000
24408,chr10,92736000,92748800
24409,chr10,92748800,92761600
24410,chr10,92761600,92774400
24411,chr10,92774400,92787200
24412,chr10,92787200,92800000
24413,chr10,92800000,92812800
24414,chr10,92812800,92825600
24415,chr10,92825600,92838400
24416,chr10,92838400,92851200
24417,chr10,92851200,92864000
24418,chr10,92864000,92876800
24419,chr10,92876800,92889600
24420,chr10,92889600,92902400
24421,chr10,92902400,92915200
24422,chr10,92915200,92928000
24423,chr10,92928000,92940800
24424,chr10,92940800,92953600
24425,chr10,92953600,92966400
24426,chr10,92966400,92979200
24427,chr10,92979200,92992000
24428,chr10,92992000,93004800
24429,chr10,93004800,93017600
24430,chr10,93017600,93030400
24431,chr10,93030400,93043200
24432,chr10,93043200,93056000
24433,chr10,93056000,93068800
24434,chr10,93068800,93081600
24435,chr10,93081600,93094400
24436,chr10,93094400,93107200
24437,chr10,93107200,93120000
24438,chr10,93120000,93132800
24439,chr10,93132800,93145600
24440,chr10,93145600,93158400
24441,chr10,93158400,93171200
24442,chr10,93171200,93184000
24443,chr10,93184000,93196800
24444,chr10,93196800,93209600
24445,chr10,93209600,93222400
24446,chr10,93222400,93235200
24447,chr10,93235200,93248000
24448,chr10,93248000,93260800
24449,chr10,93260800,93273600
24450,chr10,93273600,93286400
24451,chr10,93286400,93299200
24452,chr10,93299200,93312000
24453,chr10,93312000,93324800
24454,chr10,93324800,93337600
24455,chr10,93337600,93350400
24456,chr10,93350400,93363200
24457,chr10,93363200,93376000
24458,chr10,93376000,93388800
24459,chr10,93388800,93401600
24460,chr10,93401600,93414400
24461,chr10,93414400,93427200
24462,chr10,93427200,93440000
24463,chr10,93440000,93452800
24464,chr10,93452800,93465600
24465,chr10,93465600,93478400
24466,chr10,93478400,93491200
24467,chr10,93491200,93504000
24468,chr10,93504000,93516800
24469,chr10,93516800,93529600
24470,chr10,93529600,93542400
24471,chr10,93542400,93555200
24472,chr10,93555200,93568000
24473,chr10,93568000,93580800
24474,chr10,93580800,93593600
24475,chr10,93593600,93606400
24476,chr10,93606400,93619200
24477,chr10,93619200,93632000
24478,chr10,93632000,93644800
24479,chr10,93644800,93657600
24480,chr10,93657600,93670400
24481,chr10,93670400,93683200
24482,chr10,93683200,93696000
24483,chr10,93696000,93708800
24484,chr10,93708800,93721600
24485,chr10,93721600,93734400
24486,chr10,93734400,93747200
24487,chr10,93747200,93760000
24488,chr10,93760000,93772800
24489,chr10,93772800,93785600
24490,chr10,93785600,93798400
24491,chr10,93798400,93811200
24492,chr10,93811200,93824000
24493,chr10,93824000,93836800
24494,chr10,93836800,93849600
24495,chr10,93849600,93862400
24496,chr10,93862400,93875200
24497,chr10,93875200,93888000
24498,chr10,93888000,93900800
24499,chr10,93900800,93913600
24500,chr10,93913600,93926400
24501,chr10,93926400,93939200
24502,chr10,93939200,93952000
24503,chr10,93952000,93964800
24504,chr10,93964800,93977600
24505,chr10,93977600,93990400
24506,chr10,93990400,94003200
24507,chr10,94003200,94016000
24508,chr10,94016000,94028800
24509,chr10,94028800,94041600
24510,chr10,94041600,94054400
24511,chr10,94054400,94067200
24512,chr10,94067200,94080000
24513,chr10,94080000,94092800
24514,chr10,94092800,94105600
24515,chr10,94105600,94118400
24516,chr10,94118400,94131200
24517,chr10,94131200,94144000
24518,chr10,94144000,94156800
24519,chr10,94169600,94182400
24520,chr10,94182400,94195200
24521,chr10,94195200,94208000
24522,chr10,94208000,94220800
24523,chr10,94220800,94233600
24524,chr10,94233600,94246400
24525,chr10,94246400,94259200
24526,chr10,94259200,94272000
24527,chr10,94272000,94284800
24528,chr10,94284800,94297600
24529,chr10,94297600,94310400
24530,chr10,94310400,94323200
24531,chr10,94323200,94336000
24532,chr10,94336000,94348800
24533,chr10,94348800,94361600
24534,chr10,94361600,94374400
24535,chr10,94374400,94387200
24536,chr10,94387200,94400000
24537,chr10,94400000,94412800
24538,chr10,94412800,94425600
24539,chr10,94425600,94438400
24540,chr10,94438400,94451200
24541,chr10,94451200,94464000
24542,chr10,94464000,94476800
24543,chr10,94476800,94489600
24544,chr10,94489600,94502400
24545,chr10,94502400,94515200
24546,chr10,94515200,94528000
24547,chr10,94528000,94540800
24548,chr10,94540800,94553600
24549,chr10,94553600,94566400
24550,chr10,94566400,94579200
24551,chr10,94579200,94592000
24552,chr10,94592000,94604800
24553,chr10,94604800,94617600
24554,chr10,94617600,94630400
24555,chr10,94630400,94643200
24556,chr10,94643200,94656000
24557,chr10,94656000,94668800
24558,chr10,94668800,94681600
24559,chr10,94681600,94694400
24560,chr10,94694400,94707200
24561,chr10,94707200,94720000
24562,chr10,94720000,94732800
24563,chr10,94732800,94745600
24564,chr10,94745600,94758400
24565,chr10,94758400,94771200
24566,chr10,94771200,94784000
24567,chr10,94784000,94796800
24568,chr10,94796800,94809600
24569,chr10,94835200,94848000
24570,chr10,94848000,94860800
24571,chr10,94860800,94873600
24572,chr10,94873600,94886400
24573,chr10,94886400,94899200
24574,chr10,94899200,94912000
24575,chr10,94912000,94924800
24576,chr10,94924800,94937600
24577,chr10,94937600,94950400
24578,chr10,94950400,94963200
24579,chr10,94963200,94976000
24580,chr10,94976000,94988800
24581,chr10,94988800,95001600
24582,chr10,95001600,95014400
24583,chr10,95014400,95027200
24584,chr10,95027200,95040000
24585,chr10,95040000,95052800
24586,chr10,95052800,95065600
24587,chr10,95065600,95078400
24588,chr10,95091200,95104000
24589,chr10,95104000,95116800
24590,chr10,95116800,95129600
24591,chr10,95129600,95142400
24592,chr10,95168000,95180800
24593,chr10,95180800,95193600
24594,chr10,95193600,95206400
24595,chr10,95206400,95219200
24596,chr10,95219200,95232000
24597,chr10,95232000,95244800
24598,chr10,95244800,95257600
24599,chr10,95257600,95270400
24600,chr10,95270400,95283200
24601,chr10,95283200,95296000
24602,chr10,95296000,95308800
24603,chr10,95308800,95321600
24604,chr10,95321600,95334400
24605,chr10,95334400,95347200
24606,chr10,95347200,95360000
24607,chr10,95360000,95372800
24608,chr10,95372800,95385600
24609,chr10,95385600,95398400
24610,chr10,95398400,95411200
24611,chr10,95411200,95424000
24612,chr10,95424000,95436800
24613,chr10,95436800,95449600
24614,chr10,95449600,95462400
24615,chr10,95462400,95475200
24616,chr10,95475200,95488000
24617,chr10,95488000,95500800
24618,chr10,95500800,95513600
24619,chr10,95513600,95526400
24620,chr10,95526400,95539200
24621,chr10,95539200,95552000
24622,chr10,95552000,95564800
24623,chr10,95564800,95577600
24624,chr10,95577600,95590400
24625,chr10,95590400,95603200
24626,chr10,95603200,95616000
24627,chr10,95616000,95628800
24628,chr10,95628800,95641600
24629,chr10,95641600,95654400
24630,chr10,95654400,95667200
24631,chr10,95667200,95680000
24632,chr10,95680000,95692800
24633,chr10,95692800,95705600
24634,chr10,95705600,95718400
24635,chr10,95718400,95731200
24636,chr10,95731200,95744000
24637,chr10,95744000,95756800
24638,chr10,95756800,95769600
24639,chr10,95769600,95782400
24640,chr10,95782400,95795200
24641,chr10,95795200,95808000
24642,chr10,95808000,95820800
24643,chr10,95820800,95833600
24644,chr10,95833600,95846400
24645,chr10,95859200,95872000
24646,chr10,95872000,95884800
24647,chr10,95884800,95897600
24648,chr10,95897600,95910400
24649,chr10,95910400,95923200
24650,chr10,95923200,95936000
24651,chr10,95936000,95948800
24652,chr10,95948800,95961600
24653,chr10,95961600,95974400
24654,chr10,95974400,95987200
24655,chr10,95987200,96000000
24656,chr10,96000000,96012800
24657,chr10,96012800,96025600
24658,chr10,96025600,96038400
24659,chr10,96038400,96051200
24660,chr10,96051200,96064000
24661,chr10,96064000,96076800
24662,chr10,96076800,96089600
24663,chr10,96089600,96102400
24664,chr10,96102400,96115200
24665,chr10,96115200,96128000
24666,chr10,96128000,96140800
24667,chr10,96140800,96153600
24668,chr10,96166400,96179200
24669,chr10,96179200,96192000
24670,chr10,96192000,96204800
24671,chr10,96204800,96217600
24672,chr10,96217600,96230400
24673,chr10,96230400,96243200
24674,chr10,96243200,96256000
24675,chr10,96256000,96268800
24676,chr10,96268800,96281600
24677,chr10,96307200,96320000
24678,chr10,96320000,96332800
24679,chr10,96332800,96345600
24680,chr10,96345600,96358400
24681,chr10,96358400,96371200
24682,chr10,96371200,96384000
24683,chr10,96384000,96396800
24684,chr10,96396800,96409600
24685,chr10,96409600,96422400
24686,chr10,96422400,96435200
24687,chr10,96435200,96448000
24688,chr10,96448000,96460800
24689,chr10,96460800,96473600
24690,chr10,96473600,96486400
24691,chr10,96486400,96499200
24692,chr10,96499200,96512000
24693,chr10,96524800,96537600
24694,chr10,96537600,96550400
24695,chr10,96550400,96563200
24696,chr10,96563200,96576000
24697,chr10,96576000,96588800
24698,chr10,96588800,96601600
24699,chr10,96601600,96614400
24700,chr10,96614400,96627200
24701,chr10,96627200,96640000
24702,chr10,96640000,96652800
24703,chr10,96652800,96665600
24704,chr10,96665600,96678400
24705,chr10,96678400,96691200
24706,chr10,96691200,96704000
24707,chr10,96704000,96716800
24708,chr10,96716800,96729600
24709,chr10,96729600,96742400
24710,chr10,96742400,96755200
24711,chr10,96755200,96768000
24712,chr10,96768000,96780800
24713,chr10,96780800,96793600
24714,chr10,96793600,96806400
24715,chr10,96806400,96819200
24716,chr10,96819200,96832000
24717,chr10,96844800,96857600
24718,chr10,96857600,96870400
24719,chr10,96870400,96883200
24720,chr10,96883200,96896000
24721,chr10,96896000,96908800
24722,chr10,96908800,96921600
24723,chr10,96921600,96934400
24724,chr10,96934400,96947200
24725,chr10,96947200,96960000
24726,chr10,96960000,96972800
24727,chr10,96972800,96985600
24728,chr10,96985600,96998400
24729,chr10,96998400,97011200
24730,chr10,97011200,97024000
24731,chr10,97024000,97036800
24732,chr10,97036800,97049600
24733,chr10,97049600,97062400
24734,chr10,97062400,97075200
24735,chr10,97075200,97088000
24736,chr10,97088000,97100800
24737,chr10,97100800,97113600
24738,chr10,97113600,97126400
24739,chr10,97126400,97139200
24740,chr10,97139200,97152000
24741,chr10,97152000,97164800
24742,chr10,97164800,97177600
24743,chr10,97177600,97190400
24744,chr10,97190400,97203200
24745,chr10,97203200,97216000
24746,chr10,97216000,97228800
24747,chr10,97228800,97241600
24748,chr10,97241600,97254400
24749,chr10,97254400,97267200
24750,chr10,97267200,97280000
24751,chr10,97280000,97292800
24752,chr10,97292800,97305600
24753,chr10,97305600,97318400
24754,chr10,97318400,97331200
24755,chr10,97331200,97344000
24756,chr10,97344000,97356800
24757,chr10,97356800,97369600
24758,chr10,97369600,97382400
24759,chr10,97382400,97395200
24760,chr10,97395200,97408000
24761,chr10,97408000,97420800
24762,chr10,97420800,97433600
24763,chr10,97433600,97446400
24764,chr10,97446400,97459200
24765,chr10,97459200,97472000
24766,chr10,97472000,97484800
24767,chr10,97484800,97497600
24768,chr10,97497600,97510400
24769,chr10,97510400,97523200
24770,chr10,97523200,97536000
24771,chr10,97536000,97548800
24772,chr10,97548800,97561600
24773,chr10,97561600,97574400
24774,chr10,97574400,97587200
